NO_RELATION	OBJECTIVES : Given its preclinical success for treating <e2> substance abuse </e2> and the increased risk of visual field defects ( VFD ) associated with cumulative lifetime exposure , we explored the effects of sub - chronic low dose GVG on cocaine - induced increases in nucleus accumbens ( NAcc ) dopamine ( <e1> DA </e1> ) .
NO_RELATION	OBJECTIVES : Given its preclinical success for treating substance abuse and the increased risk of <e2> visual field defects </e2> ( VFD ) associated with cumulative lifetime exposure , we explored the effects of sub - chronic low dose GVG on cocaine - induced increases in nucleus accumbens ( NAcc ) dopamine ( <e1> DA </e1> ) .
NO_RELATION	OBJECTIVES : Given its preclinical success for treating substance abuse and the increased risk of visual field defects ( <e2> VFD </e2> ) associated with cumulative lifetime exposure , we explored the effects of sub - chronic low dose GVG on cocaine - induced increases in nucleus accumbens ( NAcc ) dopamine ( <e1> DA </e1> ) .
NO_RELATION	In <e2> ICH </e2> induction using 0 . 014 - unit collagenase , <e1> heparin </e1> enhanced the hematoma volume 3 . 4 - fold over that seen in control ICH animals and the bleeding 7 . 6 - fold .
CID	In ICH induction using 0 . 014 - unit collagenase , <e1> heparin </e1> enhanced the <e2> hematoma </e2> volume 3 . 4 - fold over that seen in control ICH animals and the bleeding 7 . 6 - fold .
NO_RELATION	In ICH induction using 0 . 014 - unit collagenase , <e1> heparin </e1> enhanced the hematoma volume 3 . 4 - fold over that seen in control <e2> ICH </e2> animals and the bleeding 7 . 6 - fold .
NO_RELATION	In ICH induction using 0 . 014 - unit collagenase , <e1> heparin </e1> enhanced the hematoma volume 3 . 4 - fold over that seen in control ICH animals and the <e2> bleeding </e2> 7 . 6 - fold .
NO_RELATION	<e1> Estradiol </e1> reduces <e2> seizure </e2> - induced hippocampal injury in ovariectomized female but not in male rats .
NO_RELATION	<e1> Estradiol </e1> reduces seizure - induced <e2> hippocampal injury </e2> in ovariectomized female but not in male rats .
NO_RELATION	Estrogens protect ovariectomized rats from <e2> hippocampal injury </e2> induced by <e1> kainic acid </e1> - induced status epilepticus ( SE ) .
NO_RELATION	Estrogens protect ovariectomized rats from hippocampal injury induced by <e1> kainic acid </e1> - induced <e2> status epilepticus </e2> ( SE ) .
NO_RELATION	Estrogens protect ovariectomized rats from hippocampal injury induced by <e1> kainic acid </e1> - induced status epilepticus ( <e2> SE </e2> ) .
NO_RELATION	We compared the effects of <e1> 17beta - estradiol </e1> in adult male and ovariectomized female rats subjected to lithium - pilocarpine - induced <e2> SE </e2> .
CID	We compared the effects of 17beta - estradiol in adult male and ovariectomized female rats subjected to <e1> lithium </e1> - pilocarpine - induced <e2> SE </e2> .
CID	We compared the effects of 17beta - estradiol in adult male and ovariectomized female rats subjected to lithium - <e1> pilocarpine </e1> - induced <e2> SE </e2> .
NO_RELATION	The extent of <e1> silver </e1> - stained CA3 and CA1 hippocampal neurons was evaluated 2 days after <e2> SE </e2> .
NO_RELATION	These findings suggest that the effects of <e1> estradiol </e1> on <e2> seizure </e2> threshold and damage may be altered by sex - related differences in the hormonal environment .
CID	<e2> Delirium </e2> during <e1> clozapine </e1> treatment : incidence and associated risk factors .
CID	BACKGROUND : Incidence and risk factors for <e2> delirium </e2> during <e1> clozapine </e1> treatment require further clarification .
NO_RELATION	METHODS : We used computerized pharmacy records to identify all adult <e2> psychiatric </e2> inpatients treated with <e1> clozapine </e1> ( 1995 - 96 ) , reviewed their medical records to score incidence and severity of delirium , and tested associations with potential risk factors .
CID	METHODS : We used computerized pharmacy records to identify all adult psychiatric inpatients treated with <e1> clozapine </e1> ( 1995 - 96 ) , reviewed their medical records to score incidence and severity of <e2> delirium </e2> , and tested associations with potential risk factors .
CID	CONCLUSIONS : <e2> Delirium </e2> was found in 10 % of <e1> clozapine </e1> - treated inpatients , particularly in older patients exposed to other central anticholinergics .
NO_RELATION	<e1> Ketoconazole </e1> - induced <e2> neurologic sequelae </e2> .
CID	A 77 - y - old patient developed <e2> weakness of extremities </e2> , legs paralysis , dysarthria and tremor 1 h after ingestion of 200 mg <e1> ketoconazole </e1> for the first time in his life .
CID	A 77 - y - old patient developed weakness of extremities , <e2> legs paralysis </e2> , dysarthria and tremor 1 h after ingestion of 200 mg <e1> ketoconazole </e1> for the first time in his life .
CID	A 77 - y - old patient developed weakness of extremities , legs paralysis , <e2> dysarthria </e2> and tremor 1 h after ingestion of 200 mg <e1> ketoconazole </e1> for the first time in his life .
CID	A 77 - y - old patient developed weakness of extremities , legs paralysis , dysarthria and <e2> tremor </e2> 1 h after ingestion of 200 mg <e1> ketoconazole </e1> for the first time in his life .
CID	<e1> Capsaicin </e1> ( 0 . 01 - 1 mm ) applied to oral or nasal mucosa induced <e2> increases in dural and cortical blood flow </e2> and provoked lacrimation .
NO_RELATION	The evoked <e2> increases in dural blood flow </e2> were also abolished by topical pre - administration of <e1> atropine </e1> ( 1 mm ) and [ Lys1 , Pro2 , 5 , Arg3 , 4 , Tyr6 ] - VIP ( 0 . 1 mm ) , a vasoactive intestinal polypeptide ( VIP ) antagonist , onto the exposed dura mater .
CID	Similar to rats , systemic <e1> pilocarpine </e1> injection causes <e2> status epilepticus </e2> ( SE ) and the eventual development of spontaneous seizures and mossy fiber sprouting in C57BL / 6 and CD1 mice , but the physiological correlates of these events have not been identified in mice .
CID	Similar to rats , systemic <e1> pilocarpine </e1> injection causes status epilepticus ( <e2> SE </e2> ) and the eventual development of spontaneous seizures and mossy fiber sprouting in C57BL / 6 and CD1 mice , but the physiological correlates of these events have not been identified in mice .
CID	Similar to rats , systemic <e1> pilocarpine </e1> injection causes status epilepticus ( SE ) and the eventual development of spontaneous <e2> seizures </e2> and mossy fiber sprouting in C57BL / 6 and CD1 mice , but the physiological correlates of these events have not been identified in mice .
NO_RELATION	In <e1> Mg </e1> ( 2 + ) - free bathing medium containing bicuculline , conditions designed to increase excitability in the slices , electrical stimulation of the hilus resulted in a single population spike in granule cells from control mice and pilocarpine - treated mice that did not experience <e2> SE </e2> .
NO_RELATION	In Mg ( 2 + ) - free bathing medium containing <e1> bicuculline </e1> , conditions designed to increase excitability in the slices , electrical stimulation of the hilus resulted in a single population spike in granule cells from control mice and pilocarpine - treated mice that did not experience <e2> SE </e2> .
CID	In Mg ( 2 + ) - free bathing medium containing bicuculline , conditions designed to increase excitability in the slices , electrical stimulation of the hilus resulted in a single population spike in granule cells from control mice and <e1> pilocarpine </e1> - treated mice that did not experience <e2> SE </e2> .
NO_RELATION	In <e2> SE </e2> survivors , similar stimulation resulted in a population spike followed , at a variable latency , by negative DC shifts and repetitive afterdischarges of 3 - 60 s duration , which were blocked by ionotropic <e1> glutamate </e1> receptor antagonists .
NO_RELATION	Focal <e1> glutamate </e1> photostimulation of the granule cell layer at sites distant from the recording pipette resulted in population responses of 1 - 30 s duration in slices from <e2> SE </e2> survivors but not other groups .
NO_RELATION	The alpha3 and beta4 nicotinic <e1> acetylcholine </e1> receptor subunits are necessary for nicotine - induced <e2> seizures </e2> and hypolocomotion in mice .
NO_RELATION	The alpha3 and beta4 nicotinic <e1> acetylcholine </e1> receptor subunits are necessary for nicotine - induced seizures and <e2> hypolocomotion </e2> in mice .
CID	The alpha3 and beta4 nicotinic acetylcholine receptor subunits are necessary for <e1> nicotine </e1> - induced <e2> seizures </e2> and hypolocomotion in mice .
NO_RELATION	The alpha3 and beta4 nicotinic acetylcholine receptor subunits are necessary for <e1> nicotine </e1> - induced seizures and <e2> hypolocomotion </e2> in mice .
NO_RELATION	Binding of <e1> nicotine </e1> to nicotinic acetylcholine receptors ( nAChRs ) elicits a series of dose - dependent behaviors that go from altered exploration , sedation , and <e2> tremors </e2> , to seizures and death .
CID	Binding of <e1> nicotine </e1> to nicotinic acetylcholine receptors ( nAChRs ) elicits a series of dose - dependent behaviors that go from altered exploration , sedation , and tremors , to <e2> seizures </e2> and death .
NO_RELATION	Binding of <e1> nicotine </e1> to nicotinic acetylcholine receptors ( nAChRs ) elicits a series of dose - dependent behaviors that go from altered exploration , sedation , and tremors , to seizures and <e2> death </e2> .
NO_RELATION	Binding of nicotine to nicotinic <e1> acetylcholine </e1> receptors ( nAChRs ) elicits a series of dose - dependent behaviors that go from altered exploration , sedation , and <e2> tremors </e2> , to seizures and death .
NO_RELATION	Binding of nicotine to nicotinic <e1> acetylcholine </e1> receptors ( nAChRs ) elicits a series of dose - dependent behaviors that go from altered exploration , sedation , and tremors , to <e2> seizures </e2> and death .
NO_RELATION	Binding of nicotine to nicotinic <e1> acetylcholine </e1> receptors ( nAChRs ) elicits a series of dose - dependent behaviors that go from altered exploration , sedation , and tremors , to seizures and <e2> death </e2> .
CID	We examined the role of the beta4 subunits in <e1> nicotine </e1> - induced <e2> seizures </e2> and hypolocomotion in beta4 homozygous null ( beta4 - / - ) and alpha3 heterozygous ( + / - ) mice .
NO_RELATION	We examined the role of the beta4 subunits in <e1> nicotine </e1> - induced seizures and <e2> hypolocomotion </e2> in beta4 homozygous null ( beta4 - / - ) and alpha3 heterozygous ( + / - ) mice .
CID	beta4 - / - mice were less sensitive to the effects of <e1> nicotine </e1> both at low doses , measured as decreased exploration in an open field , and at high doses , measured as sensitivity to nicotine - induced <e2> seizures </e2> .
CID	beta4 - / - mice were less sensitive to the effects of nicotine both at low doses , measured as decreased exploration in an open field , and at high doses , measured as sensitivity to <e1> nicotine </e1> - induced <e2> seizures </e2> .
CID	alpha3 + / - mice were partially resistant to <e1> nicotine </e1> - induced <e2> seizures </e2> when compared to wild - type littermates .
CID	Together , these results suggest that the beta4 and the alpha3 subunits are mediators of <e1> nicotine </e1> - induced <e2> seizures </e2> and hypolocomotion .
NO_RELATION	Together , these results suggest that the beta4 and the alpha3 subunits are mediators of <e1> nicotine </e1> - induced seizures and <e2> hypolocomotion </e2> .
CID	Recurrent acute <e2> interstitial nephritis </e2> induced by <e1> azithromycin </e1> .
CID	A 14 - year - old girl is reported with recurrent , <e1> azithromycin </e1> - induced , acute <e2> interstitial nephritis </e2> .
CID	<e1> Valproate </e1> - induced <e2> encephalopathy </e2> .
CID	<e1> Valproate </e1> - induced <e2> encephalopathy </e2> is a rare syndrome that may manifest in otherwise normal epileptic individuals .
NO_RELATION	<e1> Valproate </e1> - induced encephalopathy is a rare syndrome that may manifest in otherwise normal <e2> epileptic </e2> individuals .
CID	A case of <e1> valproate </e1> - induced <e2> encephalopathy </e2> is presented .
NO_RELATION	<e1> Nitro - L - arginine methyl ester </e1> : a potential protector against gentamicin <e2> ototoxicity </e2> .
NO_RELATION	Nitro - L - arginine methyl ester : a potential protector against <e1> gentamicin </e1> <e2> ototoxicity </e2> .
NO_RELATION	The <e1> nitric oxide </e1> ( NO ) inhibitor nitro - L - arginine methyl ester ( L - NAME ) may act as an otoprotectant against <e2> high - frequency hearing loss </e2> caused by gentamicin , but further studies are needed to confirm this . Aminoglycoside antibiotics are still widely used by virtue of their efficacy and low cost .
NO_RELATION	The nitric oxide ( <e1> NO </e1> ) inhibitor nitro - L - arginine methyl ester ( L - NAME ) may act as an otoprotectant against <e2> high - frequency hearing loss </e2> caused by gentamicin , but further studies are needed to confirm this . Aminoglycoside antibiotics are still widely used by virtue of their efficacy and low cost .
NO_RELATION	The nitric oxide ( NO ) inhibitor <e1> nitro - L - arginine methyl ester </e1> ( L - NAME ) may act as an otoprotectant against <e2> high - frequency hearing loss </e2> caused by gentamicin , but further studies are needed to confirm this . Aminoglycoside antibiotics are still widely used by virtue of their efficacy and low cost .
NO_RELATION	The nitric oxide ( NO ) inhibitor nitro - L - arginine methyl ester ( <e1> L - NAME </e1> ) may act as an otoprotectant against <e2> high - frequency hearing loss </e2> caused by gentamicin , but further studies are needed to confirm this . Aminoglycoside antibiotics are still widely used by virtue of their efficacy and low cost .
NO_RELATION	The nitric oxide ( NO ) inhibitor nitro - L - arginine methyl ester ( L - NAME ) may act as an otoprotectant against <e2> high - frequency hearing loss </e2> caused by <e1> gentamicin </e1> , but further studies are needed to confirm this . Aminoglycoside antibiotics are still widely used by virtue of their efficacy and low cost .
NO_RELATION	The nitric oxide ( NO ) inhibitor nitro - L - arginine methyl ester ( L - NAME ) may act as an otoprotectant against <e2> high - frequency hearing loss </e2> caused by gentamicin , but further studies are needed to confirm this . <e1> Aminoglycoside </e1> antibiotics are still widely used by virtue of their efficacy and low cost .
NO_RELATION	Their <e2> ototoxicity </e2> is a serious health problem and , as their ototoxic mechanism involves the production of <e1> NO </e1> , we need to assess the use of NO inhibitors for the prevention of aminoglycoside - induced sensorineural hearing loss .
NO_RELATION	Their ototoxicity is a serious health problem and , as their <e2> ototoxic </e2> mechanism involves the production of <e1> NO </e1> , we need to assess the use of NO inhibitors for the prevention of aminoglycoside - induced sensorineural hearing loss .
NO_RELATION	Their ototoxicity is a serious health problem and , as their ototoxic mechanism involves the production of <e1> NO </e1> , we need to assess the use of NO inhibitors for the prevention of aminoglycoside - induced <e2> sensorineural hearing loss </e2> .
NO_RELATION	Their <e2> ototoxicity </e2> is a serious health problem and , as their ototoxic mechanism involves the production of NO , we need to assess the use of <e1> NO </e1> inhibitors for the prevention of aminoglycoside - induced sensorineural hearing loss .
NO_RELATION	Their ototoxicity is a serious health problem and , as their <e2> ototoxic </e2> mechanism involves the production of NO , we need to assess the use of <e1> NO </e1> inhibitors for the prevention of aminoglycoside - induced sensorineural hearing loss .
NO_RELATION	Their ototoxicity is a serious health problem and , as their ototoxic mechanism involves the production of NO , we need to assess the use of <e1> NO </e1> inhibitors for the prevention of aminoglycoside - induced <e2> sensorineural hearing loss </e2> .
NO_RELATION	Their <e2> ototoxicity </e2> is a serious health problem and , as their ototoxic mechanism involves the production of NO , we need to assess the use of NO inhibitors for the prevention of <e1> aminoglycoside </e1> - induced sensorineural hearing loss .
NO_RELATION	Their ototoxicity is a serious health problem and , as their <e2> ototoxic </e2> mechanism involves the production of NO , we need to assess the use of NO inhibitors for the prevention of <e1> aminoglycoside </e1> - induced sensorineural hearing loss .
NO_RELATION	Their ototoxicity is a serious health problem and , as their ototoxic mechanism involves the production of NO , we need to assess the use of NO inhibitors for the prevention of <e1> aminoglycoside </e1> - induced <e2> sensorineural hearing loss </e2> .
NO_RELATION	<e1> L - NAME </e1> reduced gentamicin - induced <e2> hearing loss </e2> in the high - frequency range , but gave no protection in the middle or low frequencies .
CID	L - NAME reduced <e1> gentamicin </e1> - induced <e2> hearing loss </e2> in the high - frequency range , but gave no protection in the middle or low frequencies .
CID	<e2> Cerebral vasculitis </e2> following oral <e1> methylphenidate </e1> intake in an adult : a case report .
CID	<e2> Cerebral vasculitis </e2> associated with amphetamine abuse is well documented , and in rare cases ischaemic stroke has been reported after <e1> methylphenidate </e1> intake in children .
NO_RELATION	Cerebral vasculitis associated with <e2> amphetamine abuse </e2> is well documented , and in rare cases ischaemic stroke has been reported after <e1> methylphenidate </e1> intake in children .
NO_RELATION	Cerebral vasculitis associated with amphetamine abuse is well documented , and in rare cases <e2> ischaemic stroke </e2> has been reported after <e1> methylphenidate </e1> intake in children .
NO_RELATION	We report the case of a 63 - year - old female who was treated with <e1> methylphenidate </e1> due to <e2> hyperactivity </e2> and suffered from multiple ischaemic strokes .
NO_RELATION	We report the case of a 63 - year - old female who was treated with <e1> methylphenidate </e1> due to hyperactivity and suffered from multiple <e2> ischaemic strokes </e2> .
NO_RELATION	We conclude that <e1> methylphenidate </e1> mediated <e2> vasculitis </e2> should be considered in patients with neurological symptoms and a history of methylphenidate therapy .
NO_RELATION	We conclude that methylphenidate mediated <e2> vasculitis </e2> should be considered in patients with neurological symptoms and a history of <e1> methylphenidate </e1> therapy .
CID	<e2> Cerebral haemorrhage </e2> induced by <e1> warfarin </e1> - the influence of drug - drug interactions .
CID	PURPOSE : To evaluate the frequency , severity and preventability of <e1> warfarin </e1> - induced <e2> cerebral haemorrhages </e2> due to warfarin and warfarin - drug interactions in patients living in the county of Osterg tland , Sweden .
CID	PURPOSE : To evaluate the frequency , severity and preventability of warfarin - induced <e2> cerebral haemorrhages </e2> due to <e1> warfarin </e1> and warfarin - drug interactions in patients living in the county of Osterg tland , Sweden .
CID	PURPOSE : To evaluate the frequency , severity and preventability of warfarin - induced <e2> cerebral haemorrhages </e2> due to warfarin and <e1> warfarin </e1> - drug interactions in patients living in the county of Osterg tland , Sweden .
CID	Medical records were studied retrospectively to evaluate whether <e1> warfarin </e1> and warfarin - drug interactions could have caused the <e2> cerebral haemorrhage </e2> .
CID	Medical records were studied retrospectively to evaluate whether warfarin and <e1> warfarin </e1> - drug interactions could have caused the <e2> cerebral haemorrhage </e2> .
CID	RESULTS : Among 593 patients with <e2> cerebral haemorrhage </e2> , 59 ( 10 % ) were assessed as related to <e1> warfarin </e1> treatment .
NO_RELATION	A <e1> warfarin </e1> - drug interaction could have contributed to the <e2> haemorrhage </e2> in 24 ( 41 % ) of the warfarin patients and in 7 of these ( 12 % ) the bleeding complication was considered being possible to avoid .
NO_RELATION	A <e1> warfarin </e1> - drug interaction could have contributed to the haemorrhage in 24 ( 41 % ) of the warfarin patients and in 7 of these ( 12 % ) the <e2> bleeding </e2> complication was considered being possible to avoid .
NO_RELATION	A warfarin - drug interaction could have contributed to the <e2> haemorrhage </e2> in 24 ( 41 % ) of the <e1> warfarin </e1> patients and in 7 of these ( 12 % ) the bleeding complication was considered being possible to avoid .
NO_RELATION	A warfarin - drug interaction could have contributed to the haemorrhage in 24 ( 41 % ) of the <e1> warfarin </e1> patients and in 7 of these ( 12 % ) the <e2> bleeding </e2> complication was considered being possible to avoid .
CID	CONCLUSIONS : <e1> Warfarin </e1> - induced <e2> cerebral haemorrhages </e2> are a major clinical problem with a high fatality rate .
CID	A significant proportion of <e1> warfarin </e1> - related <e2> cerebral haemorrhages </e2> might have been prevented if greater caution had been taken when prescribing drugs known to interact with warfarin .
CID	A significant proportion of warfarin - related <e2> cerebral haemorrhages </e2> might have been prevented if greater caution had been taken when prescribing drugs known to interact with <e1> warfarin </e1> .
NO_RELATION	PURPOSE : To assess the incidence of postoperative emetic side effects after the administration of <e1> methylprednisolone </e1> and gentamicin into the posterior sub - Tenon ' s space at the end of routine <e2> cataract </e2> surgery .
NO_RELATION	PURPOSE : To assess the incidence of postoperative emetic side effects after the administration of methylprednisolone and <e1> gentamicin </e1> into the posterior sub - Tenon ' s space at the end of routine <e2> cataract </e2> surgery .
CID	CONCLUSIONS : The administration of <e1> methylprednisolone </e1> and gentamicin in the posterior sub - Tenon ' s space was related to a high incidence of side effects including <e2> nausea , vomiting </e2> , and headache .
CID	CONCLUSIONS : The administration of <e1> methylprednisolone </e1> and gentamicin in the posterior sub - Tenon ' s space was related to a high incidence of side effects including nausea , vomiting , and <e2> headache </e2> .
CID	CONCLUSIONS : The administration of methylprednisolone and <e1> gentamicin </e1> in the posterior sub - Tenon ' s space was related to a high incidence of side effects including <e2> nausea , vomiting </e2> , and headache .
CID	CONCLUSIONS : The administration of methylprednisolone and <e1> gentamicin </e1> in the posterior sub - Tenon ' s space was related to a high incidence of side effects including nausea , vomiting , and <e2> headache </e2> .
NO_RELATION	METHODS AND RESULTS : The present study is a multicenter , randomized , double - blind comparison of <e1> iopamidol </e1> and iodixanol in patients with <e2> chronic kidney disease </e2> ( estimated glomerular filtration rate , 20 to 59 mL / min ) who underwent cardiac angiography or percutaneous coronary interventions .
NO_RELATION	METHODS AND RESULTS : The present study is a multicenter , randomized , double - blind comparison of iopamidol and <e1> iodixanol </e1> in patients with <e2> chronic kidney disease </e2> ( estimated glomerular filtration rate , 20 to 59 mL / min ) who underwent cardiac angiography or percutaneous coronary interventions .
NO_RELATION	In 414 patients , contrast volume , presence of <e2> diabetes mellitus </e2> , use of <e1> N - acetylcysteine </e1> , mean baseline SCr , and estimated glomerular filtration rate were comparable in the 2 groups .
NO_RELATION	In patients with <e2> diabetes </e2> , SCr increases > or = 0 . 5 mg / dL were 5 . 1 % ( 4 of 78 patients ) with <e1> iopamidol </e1> and 13 . 0 % ( 12 of 92 patients ) with iodixanol ( P = 0 . 11 ) , whereas SCr increases > or = 25 % were 10 . 3 % and 15 . 2 % , respectively ( P = 0 . 37 ) .
NO_RELATION	In patients with <e2> diabetes </e2> , SCr increases > or = 0 . 5 mg / dL were 5 . 1 % ( 4 of 78 patients ) with iopamidol and 13 . 0 % ( 12 of 92 patients ) with <e1> iodixanol </e1> ( P = 0 . 11 ) , whereas SCr increases > or = 25 % were 10 . 3 % and 15 . 2 % , respectively ( P = 0 . 37 ) .
NO_RELATION	Mean post - SCr increases were significantly less with <e1> iopamidol </e1> ( all patients : 0 . 07 versus 0 . 12 mg / dL , 6 . 2 versus 10 . 6 micromol / L , P = 0 . 03 ; patients with <e2> diabetes </e2> : 0 . 07 versus 0 . 16 mg / dL , 6 . 2 versus 14 . 1 micromol / L , P = 0 . 01 ) .
CID	CONCLUSIONS : The rate of contrast - induced <e2> nephropathy </e2> , defined by multiple end points , is not statistically different after the intraarterial administration of <e1> iopamidol </e1> or iodixanol to high - risk patients , with or without diabetes mellitus .
NO_RELATION	CONCLUSIONS : The rate of contrast - induced nephropathy , defined by multiple end points , is not statistically different after the intraarterial administration of <e1> iopamidol </e1> or iodixanol to high - risk patients , with or without <e2> diabetes mellitus </e2> .
CID	CONCLUSIONS : The rate of contrast - induced <e2> nephropathy </e2> , defined by multiple end points , is not statistically different after the intraarterial administration of iopamidol or <e1> iodixanol </e1> to high - risk patients , with or without diabetes mellitus .
NO_RELATION	CONCLUSIONS : The rate of contrast - induced nephropathy , defined by multiple end points , is not statistically different after the intraarterial administration of iopamidol or <e1> iodixanol </e1> to high - risk patients , with or without <e2> diabetes mellitus </e2> .
NO_RELATION	A novel compound , <e1> maltolyl p - coumarate </e1> , attenuates <e2> cognitive deficits </e2> and shows neuroprotective effects in vitro and in vivo dementia models .
NO_RELATION	A novel compound , <e1> maltolyl p - coumarate </e1> , attenuates cognitive deficits and shows neuroprotective effects in vitro and in vivo <e2> dementia </e2> models .
NO_RELATION	In the present study , we investigated whether <e1> maltolyl p - coumarate </e1> could improve <e2> cognitive decline </e2> in scopolamine - injected rats and in amyloid beta peptide ( 1 - 42 ) - infused rats .
CID	In the present study , we investigated whether maltolyl p - coumarate could improve <e2> cognitive decline </e2> in <e1> scopolamine </e1> - injected rats and in amyloid beta peptide ( 1 - 42 ) - infused rats .
NO_RELATION	In the present study , we investigated whether maltolyl p - coumarate could improve <e2> cognitive decline </e2> in scopolamine - injected rats and in <e1> amyloid beta peptide ( 1 - 42 ) </e1> - infused rats .
NO_RELATION	<e1> Maltolyl p - coumarate </e1> was found to attenuate <e2> cognitive deficits </e2> in both rat models using passive avoidance test and to reduce apoptotic cell death observed in the hippocampus of the amyloid beta peptide ( 1 - 42 ) - infused rats .
NO_RELATION	Maltolyl p - coumarate was found to attenuate <e2> cognitive deficits </e2> in both rat models using passive avoidance test and to reduce apoptotic cell death observed in the hippocampus of the <e1> amyloid beta peptide ( 1 - 42 ) </e1> - infused rats .
NO_RELATION	Taking these in vitro and in vivo results together , our study suggests that <e1> maltolyl p - coumarate </e1> is a potentially effective candidate against <e2> Alzheimer ' s disease </e2> that is characterized by wide spread neuronal death and progressive decline of cognitive function .
NO_RELATION	Taking these in vitro and in vivo results together , our study suggests that <e1> maltolyl p - coumarate </e1> is a potentially effective candidate against Alzheimer ' s disease that is characterized by wide spread <e2> neuronal death </e2> and progressive decline of cognitive function .
NO_RELATION	Taking these in vitro and in vivo results together , our study suggests that <e1> maltolyl p - coumarate </e1> is a potentially effective candidate against Alzheimer ' s disease that is characterized by wide spread neuronal death and progressive <e2> decline of cognitive function </e2> .
CID	We report 3 cases of serious <e2> bleeding </e2> complications that appear to be the result of the interaction between <e1> warfarin </e1> and levofloxacin .
CID	We report 3 cases of serious <e2> bleeding </e2> complications that appear to be the result of the interaction between warfarin and <e1> levofloxacin </e1> .
NO_RELATION	Mutations associated with <e1> lamivudine </e1> - resistance in therapy - na ve <e2> hepatitis B virus ( HBV ) infected </e2> patients with and without HIV co - infection : implications for antiretroviral therapy in HBV and HIV co - infected South African patients .
NO_RELATION	Mutations associated with <e1> lamivudine </e1> - resistance in therapy - na ve hepatitis B virus ( HBV ) infected patients with and without <e2> HIV co - infection </e2> : implications for antiretroviral therapy in HBV and HIV co - infected South African patients .
NO_RELATION	Mutations associated with <e1> lamivudine </e1> - resistance in therapy - na ve hepatitis B virus ( HBV ) infected patients with and without HIV co - infection : implications for antiretroviral therapy in <e2> HBV and HIV co - infected </e2> South African patients .
NO_RELATION	Mutations associated with lamivudine - resistance in therapy - <e1> na </e1> ve <e2> hepatitis B virus ( HBV ) infected </e2> patients with and without HIV co - infection : implications for antiretroviral therapy in HBV and HIV co - infected South African patients .
NO_RELATION	Mutations associated with lamivudine - resistance in therapy - <e1> na </e1> ve hepatitis B virus ( HBV ) infected patients with and without <e2> HIV co - infection </e2> : implications for antiretroviral therapy in HBV and HIV co - infected South African patients .
NO_RELATION	Mutations associated with lamivudine - resistance in therapy - <e1> na </e1> ve hepatitis B virus ( HBV ) infected patients with and without HIV co - infection : implications for antiretroviral therapy in <e2> HBV and HIV co - infected </e2> South African patients .
NO_RELATION	This was an exploratory study to investigate <e1> lamivudine </e1> - resistant <e2> hepatitis B </e2> virus ( HBV ) strains in selected lamivudine - na ve HBV carriers with and without human immunodeficiency virus ( HIV ) co - infection in South African patients .
NO_RELATION	This was an exploratory study to investigate <e1> lamivudine </e1> - resistant hepatitis B virus ( HBV ) strains in selected lamivudine - na ve HBV carriers with and without <e2> human immunodeficiency virus ( HIV ) co - infection </e2> in South African patients .
NO_RELATION	This was an exploratory study to investigate lamivudine - resistant <e2> hepatitis B </e2> virus ( HBV ) strains in selected <e1> lamivudine </e1> - na ve HBV carriers with and without human immunodeficiency virus ( HIV ) co - infection in South African patients .
NO_RELATION	This was an exploratory study to investigate lamivudine - resistant hepatitis B virus ( HBV ) strains in selected <e1> lamivudine </e1> - na ve HBV carriers with and without <e2> human immunodeficiency virus ( HIV ) co - infection </e2> in South African patients .
NO_RELATION	This was an exploratory study to investigate lamivudine - resistant <e2> hepatitis B </e2> virus ( HBV ) strains in selected lamivudine - <e1> na </e1> ve HBV carriers with and without human immunodeficiency virus ( HIV ) co - infection in South African patients .
NO_RELATION	This was an exploratory study to investigate lamivudine - resistant hepatitis B virus ( HBV ) strains in selected lamivudine - <e1> na </e1> ve HBV carriers with and without <e2> human immunodeficiency virus ( HIV ) co - infection </e2> in South African patients .
NO_RELATION	Thirty - five <e1> lamivudine </e1> - na ve <e2> HBV infected </e2> patients with or without HIV co - infection were studied : 15 chronic HBV mono - infected patients and 20 HBV - HIV co - infected patients .
NO_RELATION	Thirty - five <e1> lamivudine </e1> - na ve HBV infected patients with or without <e2> HIV co - infection </e2> were studied : 15 chronic HBV mono - infected patients and 20 HBV - HIV co - infected patients .
NO_RELATION	Thirty - five <e1> lamivudine </e1> - na ve HBV infected patients with or without HIV co - infection were studied : 15 chronic <e2> HBV mono - infected </e2> patients and 20 HBV - HIV co - infected patients .
NO_RELATION	Thirty - five <e1> lamivudine </e1> - na ve HBV infected patients with or without HIV co - infection were studied : 15 chronic HBV mono - infected patients and 20 <e2> HBV - HIV co - infected </e2> patients .
NO_RELATION	Thirty - five lamivudine - <e1> na </e1> ve <e2> HBV infected </e2> patients with or without HIV co - infection were studied : 15 chronic HBV mono - infected patients and 20 HBV - HIV co - infected patients .
NO_RELATION	Thirty - five lamivudine - <e1> na </e1> ve HBV infected patients with or without <e2> HIV co - infection </e2> were studied : 15 chronic HBV mono - infected patients and 20 HBV - HIV co - infected patients .
NO_RELATION	Thirty - five lamivudine - <e1> na </e1> ve HBV infected patients with or without HIV co - infection were studied : 15 chronic <e2> HBV mono - infected </e2> patients and 20 HBV - HIV co - infected patients .
